id,secondary_profession,main_group,try_these,avoid_these,text
T1-Media & Entertainment-Sound Designer,Sound Designer,Media & Entertainment,True,False,Best sound designer hack you've brewed up?
T2-Media & Entertainment-Sound Designer,Sound Designer,Media & Entertainment,True,False,Ever worked on this over a latte?
T3-Media & Entertainment-Sound Designer,Sound Designer,Media & Entertainment,True,False,What's your fave tool for the gig?
T4-Media & Entertainment-Sound Designer,Sound Designer,Media & Entertainment,True,False,Wildest win in your field—spill it!
T5-Media & Entertainment-Sound Designer,Sound Designer,Media & Entertainment,True,False,Which vibe fuels your sound designer?
A1-Media & Entertainment-Sound Designer,Sound Designer,Media & Entertainment,False,True,Why's your sound designer so slow?
A2-Media & Entertainment-Sound Designer,Sound Designer,Media & Entertainment,False,True,Isn't that just a hobby job?
A3-Media & Entertainment-Sound Designer,Sound Designer,Media & Entertainment,False,True,"You're replaceable by AI, right?"
A4-Media & Entertainment-Sound Designer,Sound Designer,Media & Entertainment,False,True,Why bother with sound designer?
A5-Media & Entertainment-Sound Designer,Sound Designer,Media & Entertainment,False,True,"That last gig flopped, huh?"
T1-Media & Entertainment-Virtual Event Host,Virtual Event Host,Media & Entertainment,True,False,Craziest virtual event glitch you've survived?
T2-Media & Entertainment-Virtual Event Host,Virtual Event Host,Media & Entertainment,True,False,Best brew to sip while hosting online?
T3-Media & Entertainment-Virtual Event Host,Virtual Event Host,Media & Entertainment,True,False,What's your secret to streaming vibes?
T4-Media & Entertainment-Virtual Event Host,Virtual Event Host,Media & Entertainment,True,False,Ever ad-libbed a lag—tell me how!
T5-Media & Entertainment-Virtual Event Host,Virtual Event Host,Media & Entertainment,True,False,Zoom or Twitch—which byte rocks?
A1-Media & Entertainment-Virtual Event Host,Virtual Event Host,Media & Entertainment,False,True,Why'd your last stream crash?
A2-Media & Entertainment-Virtual Event Host,Virtual Event Host,Media & Entertainment,False,True,"Virtual events are so dull, huh?"
A3-Media & Entertainment-Virtual Event Host,Virtual Event Host,Media & Entertainment,False,True,"You just talk—easy gig, right?"
A4-Media & Entertainment-Virtual Event Host,Virtual Event Host,Media & Entertainment,False,True,"No one showed up, did they?"
A5-Media & Entertainment-Virtual Event Host,Virtual Event Host,Media & Entertainment,False,True,Can't you host in person instead?
